max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,SaftyDegree,TET,TIT,dece,JerkViolation,JerkExceededArea,avgJerk
5843.0844,0.1505,1.977,0.3602,0.5099,10.2923,2402.9114,0.2806,3.6047,0.2634,36.7864,1505.4736,2.001379139,0.6,0.65,5.078,0.35,8.88508,19.96236
5829.3303,0.1502,1.9872,0.3538,0.496,9.6107,2404.8753,0.2818,3.5694,0.2632,36.5751,1511.6742,1.820292127,0.629,0.65,4.944,0.35,7.05766,16.27708
5828.66,0.15,1.9849,0.3225,0.5016,10.2047,2403.4305,0.3198,3.4485,0.2564,36.8015,1501.6233,1.965926487,0.645,0.7,5.084,0.35,10.54948,23.28384
5827.2891,0.1392,2.0457,0.3324,0.5244,10.2987,2413.835,0.3169,3.4062,0.2686,36.7066,1499.7166,2.175303752,0.558,0.65,5.737,0.4,8.51687,21.36326
5807.3998,0.1417,1.0151,0.2022,0.4861,10.0522,2397.5627,0.2596,1.6971,0.2527,32.0429,1497.5257,2.469772471,0.491,0.6,5.244,0.3,13.659,29.27108
5820.2756,0.1549,1.9828,0.3482,0.4904,10.1907,2387.9686,0.3042,3.418,0.2459,36.8122,1509.8067,2.323677735,0.687,0.7,4.96,0.45,11.16468,22.5908
5813.0875,0.1541,2.0465,0.337,0.5282,9.8746,2425.9112,0.3044,3.3982,0.2676,36.7865,1512.2928,2.664392955,0.188,0.3,4.727,0.15,7.95447,42.05506
5823.9908,0.1475,2.0097,0.3354,0.504,9.7659,2409.3553,0.2893,3.3918,0.2471,36.827,1500.7467,3.094321174,0.602,0.65,4.997,0.35,10.61617,23.40054
5824.3703,0.1531,2.047,0.3368,0.5033,10.0305,2426.635,0.3204,3.6267,0.2627,36.8329,1509.35,1.985066983,0.629,0.7,4.768,0.4,9.62193,21.53383
5790.8586,0.1461,2.0005,0.3429,0.5028,10.2004,2407.6503,0.2972,3.4723,0.2603,36.6806,1503.2304,1.802397209,0.613,0.65,5.146,0.4,9.10007,20.49136
5827.714,0.139,1.9736,0.3341,0.5287,10.2047,2410.3734,0.3162,3.4545,0.2691,36.7081,1491.8395,2.469705615,0.285,0.4,4.897,0.25,8.49985,30.72768
5813.5019,0.1473,2.0035,0.3336,0.504,10.2255,2425.0595,0.3152,3.4185,0.2603,36.6745,1511.6046,2.102466121,0.573,0.65,5.197,0.4,10.09859,22.45245
5788.5347,0.1472,2.0489,0.3329,0.4992,10.1902,2386.0194,0.2808,3.4185,0.2663,36.8247,1503.6878,2.348979581,0.446,0.55,5.111,0.25,7.40164,23.4825
5800.4327,0.1521,2.0085,0.334,0.5015,10.2935,2400.1467,0.3038,3.3819,0.263,36.7908,1496.6552,2.966082151,0.612,0.65,5.1,0.4,10.73183,23.66698
5843.2561,0.159,2.0224,0.3371,0.5039,10.3079,2403.586,0.3179,3.4738,0.2675,36.8297,1512.2628,3.549278335,0.238,0.35,5.196,0.2,8.03356,34.49657
5829.3067,0.1387,1.9585,0.3483,0.5294,10.2519,2403.3308,0.3176,3.4132,0.2644,35.9767,1502.6117,2.537574367,0.513,0.65,4.811,0.25,5.58852,18.02194
5805.1832,0.1549,2.0367,0.3409,0.5318,10.2929,2407.5194,0.3176,3.4094,0.2629,36.5397,1513.6844,2.555914678,0.793,0.75,5.179,0.45,11.75678,21.81479
5825.4524,0.1552,1.1421,0.3341,0.5041,10.2128,2404.4284,0.2722,1.9972,0.2617,32.0568,1205.5091,2.198209366,0.476,0.6,5.009,0.25,10.25732,21.98221
5827.5963,0.1507,1.9736,0.3329,0.5344,10.2047,2413.6677,0.2804,3.4545,0.2691,36.7826,1491.8395,2.577842833,0.236,0.35,5.132,0.2,8.14075,35.13829
5843.0716,0.1472,2.0561,0.3497,0.5101,10.3671,2426.9082,0.3212,3.5994,0.2675,36.8095,1512.4654,2.402046768,0.435,0.55,5.178,0.25,6.94036,22.07452
5827.6943,0.1389,1.9736,0.3338,0.504,10.2047,2410.3734,0.3164,3.4545,0.2687,36.4089,1491.6213,1.956088251,0.657,0.7,5.434,0.35,7.31927,16.7665
5812.3998,0.1575,2.0464,0.3334,0.5041,9.7518,2410.6772,0.3166,3.4628,0.2691,36.673,1511.984,1.725969114,0.681,0.7,4.966,0.45,12.7616,25.49429
5836.4989,0.1493,2.0618,0.3484,0.5019,10.2087,2406.9411,0.2906,3.6074,0.2667,36.6415,1506.1232,2.330179872,0.605,0.65,5.026,0.4,8.99039,20.23343
5832.7477,0.1573,2.025,0.343,0.4909,10.3031,2400.798,0.3205,3.5845,0.2677,36.1005,1504.0516,1.708697333,0.633,0.65,5.223,0.3,7.03497,16.07199
5842.3999,0.1474,2.0107,0.3353,0.4746,10.1833,2426.8732,0.2905,3.4089,0.2465,36.1061,1511.7092,1.592674951,0.698,0.7,5.042,0.45,11.56283,21.50531
5844.0635,0.1546,1.9877,0.3324,0.5302,10.1814,2426.6067,0.3141,3.4039,0.2688,36.6314,1502.9928,2.410616265,0.52,0.6,4.859,0.35,7.57135,19.03269
5792.3667,0.1529,2.0537,0.3328,0.4973,10.2774,2426.7187,0.3205,3.3781,0.2671,36.0209,1488.1872,10.34525859,0.617,0.65,5.045,0.4,9.59103,21.39309
5848.7357,0.1538,1.9736,0.3338,0.5344,10.2047,2426.6472,0.3187,3.4585,0.2691,36.8584,1491.8395,3.919671625,0.473,0.55,4.938,0.35,8.46117,21.05564
5788.2739,0.1463,2.0577,0.3336,0.5098,10.1948,2426.3491,0.2903,3.5397,0.266,36.8254,1503.6235,2.193084641,0.564,0.65,5.597,0.35,7.70488,19.35503
5831.4594,0.1532,2.0458,0.3394,0.5042,10.1853,2400.606,0.3053,3.4997,0.2633,36.1266,1509.6746,10.27105217,0.487,0.6,5.099,0.3,6.39021,18.08866
5842.3999,0.1494,2.0635,0.3478,0.5285,10.1833,2421.0799,0.318,3.4089,0.2624,36.8276,1511.7092,2.542484428,0.279,0.4,5.034,0.2,6.59993,28.95324
5843.9497,0.1531,1.9741,0.3482,0.5031,10.2004,2406.3485,0.32,3.4196,0.2445,35.7265,1503.174,2.093888748,0.566,0.65,5.126,0.35,11.63567,25.44872
5838.5839,0.1533,2.0217,0.3395,0.504,10.1973,2426.8706,0.3011,3.575,0.2692,36.5422,1502.996,2.694695731,0.592,0.65,5.142,0.35,10.61009,23.38989
5831.4594,0.1464,1.9854,0.3333,0.5015,10.1179,2400.1467,0.3045,3.3819,0.263,36.1266,1509.9147,2.451927412,0.635,0.7,4.584,0.55,23.5289,45.37982
5837.7326,0.1462,1.9956,0.3476,0.466,9.976,2425.4502,0.3132,3.4447,0.2626,36.6835,1503.7943,3.008485246,0.519,0.6,5.037,0.25,5.68612,16.2262
5805.1832,0.1578,2.0136,0.3399,0.5318,10.2929,2407.6522,0.3176,3.4091,0.2629,36.5342,1510.9737,2.562436533,0.281,0.4,4.94,0.25,9.01093,32.38074
5829.3276,0.1543,1.9695,0.3495,0.5243,10.2858,2427.4467,0.2818,3.5744,0.2672,36.8587,1514.2317,2.455350105,0.291,0.4,4.988,0.25,7.05764,30.83055
5836.5313,0.1461,1.9867,0.3431,0.5028,10.2004,2406.73,0.291,3.4723,0.2636,36.8558,1503.2304,2.246587092,0.505,0.6,5.557,0.35,7.43488,20.99972
5821.877,0.1504,2.0511,0.3354,0.5347,10.2753,2413.5597,0.3169,3.4038,0.2605,36.8703,1513.8029,3.015512331,0.462,0.55,4.897,0.3,6.26847,17.84378
5851.1606,0.1495,2.0283,0.3479,0.4746,9.7572,2422.6283,0.3128,3.3908,0.2632,36.6911,1500.7467,2.069995217,0.517,0.6,5.087,0.35,9.48323,23.43202
5811.5099,0.1506,1.274,0.2485,0.5645,8.8215,2669.205,0.2769,2.1947,0.281,31.7538,1211.6734,1.166918925,1.03,0.95,4.177,0.5,7.74502,11.65245
5811.5099,0.1506,1.274,0.2482,0.5779,10.0101,2669.205,0.2769,2.1945,0.2822,31.7728,1211.6734,9.236933864,0.83,0.85,3.884,0.7,14.47718,21.81381
5754.5869,0.1565,1.9768,0.3395,0.4825,10.3159,2420.1881,0.2782,3.4077,0.2663,35.5267,1445.8929,6.314369349,0.656,0.7,5.167,0.35,7.75591,17.67753
5754.2446,0.1488,1.1723,0.2148,0.4794,9.9065,2409.4025,0.275,2.044,0.2596,31.7314,1217.5198,1.682499361,0.785,0.85,3.899,0.6,24.38991,34.71138
5754.2446,0.1489,1.1723,0.2141,0.4794,9.9065,2408.7293,0.275,2.044,0.2596,31.7314,1217.5205,1.53413107,0.802,0.85,3.799,0.7,18.28009,26.90354
5762.4967,0.1428,1.1639,0.3391,0.4656,10.0993,2427.0806,0.3201,2.0186,0.2683,31.7645,1213.1713,-2.922979196,0,0,4.01,0.6,7.37671,12.25442
5820.7954,0.1488,1.1723,0.2148,0.4794,9.9065,2409.4025,0.275,2.044,0.2596,31.7314,1219.9073,1.723820376,0.808,0.85,3.996,0.7,17.41577,25.75136
5755.4342,0.1525,1.2523,0.33,0.4972,10.0416,2684.368,0.264,2.1898,0.2664,31.7557,1223.4165,1.729079635,0.694,0.75,4.215,0.5,19.76655,32.5125
5747.328,0.1455,1.2439,0.2435,0.5804,9.8839,2678.2323,0.2663,2.1894,0.2686,31.7027,1211.6223,4.637755468,0.661,0.75,3.798,0.55,16.54017,27.89182
5779.1037,0.1491,1.243,0.3303,0.5795,10.379,2676.6396,0.2757,2.1686,0.267,31.7234,1217.9596,1.673752709,0.761,0.8,3.681,0.6,15.66151,24.82756
5811.5099,0.1506,1.2739,0.2485,0.5645,10.0956,2684.2844,0.2765,2.1901,0.2664,31.7538,1211.6734,1.044022536,0.983,0.9,3.989,0.5,9.64223,14.02899
5754.2446,0.1505,1.1723,0.2122,0.4794,9.7947,2408.7293,0.2771,2.044,0.2584,31.7314,1217.7877,1.941158813,0.596,0.7,4.656,0.4,22.7299,39.75745
5819.4308,0.1509,1.1723,0.2148,0.5788,9.9094,2409.4025,0.2749,2.044,0.2596,31.7546,1219.931,1.870018435,0.691,0.75,5.102,0.4,13.02359,23.57687
5811.5099,0.149,1.2717,0.2505,0.5645,8.8215,2662.8843,0.2749,2.194,0.2822,31.7538,1211.6573,1.162932792,1.034,0.95,4.143,0.5,8.18656,12.20207
5762.8567,0.1428,1.1639,0.3315,0.4682,10.0046,2399.3588,0.2745,2.0182,0.2588,31.7312,1213.3992,3.426871312,0.756,0.8,4.329,0.55,21.69004,33.14657
5747.3323,0.1455,1.2439,0.2435,0.5794,9.8839,2676.4578,0.2656,2.1894,0.2668,31.7027,1211.6223,1.691630039,0.686,0.75,3.602,0.6,14.6683,25.1523
5771.0117,0.1539,1.282,0.2428,0.5464,9.8914,2666.1323,0.2752,2.1898,0.2686,31.7027,1204.3613,4.834691714,0.821,0.85,3.768,0.7,16.77396,24.87527
5825.5584,0.1545,1.2433,0.3403,0.5668,10.3088,2671.0685,0.2753,2.1778,0.2686,31.7702,1212.1778,1.194407471,1.039,0.95,3.993,0.45,7.61774,11.44066
5811.5099,0.1506,1.2741,0.2482,0.5779,10.0131,2669.205,0.2769,2.1945,0.2822,31.7728,1211.6734,2.300125947,0.642,0.75,3.774,0.5,19.51539,34.78906
5810.8446,0.1543,1.2739,0.2485,0.5638,10.1606,2684.2844,0.2765,2.1901,0.2666,31.756,1211.6734,1.587661579,0.775,0.8,4.075,0.4,6.17867,11.42886
5808.467,0.1542,1.2537,0.3436,0.4684,10.1678,2675.7243,0.2855,2.1752,0.2696,31.7561,1211.4978,1.393465836,0.919,0.9,3.927,0.45,7.07276,11.40104
5747.4278,0.1565,2.0065,0.3346,0.4888,10.3161,2420.1881,0.287,3.3673,0.2662,35.9795,1444.8467,3.044837501,0.601,0.65,5.05,0.35,10.74004,23.68351
5762.4967,0.1428,1.1639,0.3767,0.466,10.0993,2410.565,0.3201,2.0182,0.2588,31.7312,1213.3992,1.956066344,0.73,0.8,4.208,0.55,19.40154,29.8764
5754.116,0.1489,1.1723,0.2141,0.4612,9.9057,2409.362,0.2737,2.0439,0.2592,31.7311,1217.567,2.377446594,0.824,0.85,3.829,0.7,19.69808,28.79356
5734.5831,0.1467,1.2435,0.3369,0.4943,9.9977,2688.5248,0.2765,2.1898,0.2685,31.8007,1210.4728,0.561051762,1.072,0.9,4.607,0.4,14.45597,19.49004
5759.3047,0.1508,1.2519,0.2449,0.4819,9.8497,2657.3154,0.2774,2.1882,0.281,31.7539,1211.6713,1.866927352,0.652,0.7,4.724,0.2,10.03654,17.7605
5758.1562,0.1542,1.2524,0.3346,0.5429,10.1806,2676.3649,0.2864,2.1898,0.2671,31.7634,1223.2924,3.727097243,0.658,0.75,3.632,0.55,14.99148,25.52694
5807.0666,0.1481,1.2433,0.3369,0.4872,10.0644,2679.6708,0.2739,2.1896,0.2667,31.8016,1222.9205,1.055384013,1.222,1,4.509,0.5,9.37176,12.93248
5777.8634,0.1533,1.2523,0.2448,0.5803,10.3892,2655.3278,0.2888,2.1882,0.2689,31.7741,1211.7784,2.093646451,0.637,0.75,4.389,0.45,14.53199,26.27325
5779.0253,0.1458,1.2364,0.3295,0.5797,9.8721,2677.269,0.2663,2.1616,0.2681,31.7234,1212.8062,9.924368982,0.82,0.85,3.635,0.7,16.99091,25.16659
5779.0253,0.1491,1.2364,0.3303,0.5794,10.1065,2676.6396,0.2663,2.1616,0.267,31.7234,1212.8062,3.109866509,0.756,0.8,3.789,0.6,16.19103,25.58839
5779.0253,0.1491,1.2364,0.3303,0.5794,10.1065,2676.6396,0.2739,2.1616,0.267,31.7234,1212.8062,1.575308563,0.811,0.85,3.857,0.7,18.71758,27.46773
5818.3301,0.1491,1.2364,0.3303,0.5796,10.1065,2676.6396,0.2751,2.1616,0.267,31.7257,1212.0638,1.836391073,0.726,0.8,3.601,0.55,15.11878,25.64569
5818.3301,0.1491,1.2364,0.3303,0.5794,9.9995,2676.6396,0.2751,2.1616,0.267,31.7236,1212.0638,2.327104852,0.836,1,4.955,0.2,4.58818,10.24088
5823.6166,0.1491,1.2364,0.3303,0.5794,10.0985,2676.6396,0.2739,2.1616,0.2668,31.7234,1212.8062,6.567906046,1.01,0.9,4.166,0.45,6.4726,10.0173
5779.0253,0.146,1.2364,0.3295,0.5797,9.8721,2677.2758,0.2646,2.1616,0.2681,31.7234,1225.1638,2.289544541,0.805,0.8,4.663,0.35,5.25509,9.83393
5749.5628,0.1514,1.243,0.3369,0.5804,9.9123,2676.7977,0.2751,2.1616,0.2669,31.7632,1212.0638,9.658642268,0.666,0.75,3.556,0.55,14.21018,24.17965
5823.6123,0.1491,1.2364,0.3302,0.5804,10.0985,2678.414,0.2616,2.1616,0.2685,31.7234,1212.8062,1.745707477,0.801,0.85,3.477,0.65,15.68025,23.24936
5754.2382,0.1489,1.1723,0.2141,0.4794,9.9065,2409.362,0.2809,2.0439,0.259,31.7314,1217.567,1.469435529,0.825,0.85,3.797,0.7,18.9176,27.67632
5826.5237,0.1491,1.1849,0.22,0.5809,10.0431,2421.7091,0.2753,2.0396,0.2681,31.758,1208.8242,6.397516717,0.541,0.65,4.636,0.2,4.29099,10.03339
5769.9582,0.1491,1.1849,0.22,0.5809,10.0547,2421.7091,0.2753,2.0396,0.2681,31.758,1208.8242,1.804696573,0.724,0.8,4.475,0.4,17.70357,29.06303
5746.0963,0.1428,1.1592,0.3379,0.4656,10.3085,2427.0806,0.2738,2.0176,0.2681,31.7167,1212.173,1.355940098,0.796,0.8,3.584,0.65,15.33021,24.44649
5782.2914,0.1428,1.1592,0.3402,0.4656,10.3088,2427.0806,0.2738,2.0176,0.2686,31.7702,1212.173,1.41713542,0.872,0.9,3.943,0.75,18.51743,25.68064
5746.0963,0.1428,1.1592,0.3379,0.4656,10.3085,2427.0806,0.2662,2.0176,0.2681,31.7166,1212.173,1.216980991,0.883,0.9,3.775,0.65,16.36474,22.79561
5749.7477,0.1428,1.1629,0.3402,0.4646,9.9352,2427.0806,0.2742,2.0176,0.2687,31.7702,1212.173,1.59854108,0.797,0.85,3.745,0.65,18.9932,27.68252
5754.5768,0.1489,1.1592,0.3451,0.4792,10.3085,2427.0806,0.2662,2.0176,0.2684,31.7339,1212.173,2.520028396,0.602,0.7,4.599,0.4,18.85941,33.30461
5749.7477,0.1467,1.1629,0.3402,0.4919,9.9352,2427.0806,0.2739,2.0176,0.2687,31.7702,1212.173,2.408924772,0.705,0.75,3.636,0.5,6.63367,12.52781
5782.2914,0.1428,1.1592,0.3402,0.4609,10.3088,2427.0806,0.2738,2.0176,0.2686,31.7702,1212.173,1.865917197,0.987,0.95,3.432,0.7,16.29139,21.5034
5749.7477,0.1464,1.1629,0.3402,0.4919,9.9352,2411.4573,0.2739,2.0176,0.2687,31.7702,1211.7773,1.74902132,0.75,0.8,4.687,0.55,21.51052,32.88461
5781.7512,0.1534,1.2432,0.2435,0.579,10.0582,2689.9925,0.2746,2.1884,0.2686,31.7217,1225.4128,1.638689013,0.789,0.85,3.843,0.6,15.661,24.69298
5781.7759,0.1517,1.2432,0.2435,0.579,10.0582,2689.9925,0.2746,2.1884,0.2804,31.7217,1225.3078,1.168324161,0.974,0.9,3.932,0.5,8.10392,12.11718
5865.9671,0.1757,1.2435,0.2391,0.5809,10.0988,2695.5397,0.2746,2.189,0.2685,31.7642,1209.8263,2.513941475,0.659,0.75,3.896,0.5,19.16179,31.57777
5821.917,0.1523,1.2523,0.3323,0.5625,10.3376,2665.3453,0.2684,2.1882,0.2826,31.7538,1212.1754,1.701951533,0.984,0.9,3.768,0.45,9.02385,13.24185
5749.7297,0.1506,1.2521,0.2427,0.5468,9.9202,2643.7334,0.2664,2.1882,0.2686,31.749,1211.6734,1.283675603,0.898,0.85,4.05,0.45,7.22905,11.57936
5825.4376,0.1543,1.2428,0.3333,0.5699,10.3548,2668.5533,0.2754,2.1745,0.2671,31.805,1211.7736,3.864371489,0.74,0.8,3.758,0.6,15.18207,24.01045
5811.5099,0.1506,1.2717,0.2485,0.5645,8.8215,2662.8843,0.2769,2.194,0.281,31.7538,1211.9245,1.268267269,0.881,0.85,3.86,0.45,7.41202,11.8253
5749.2975,0.154,1.2716,0.2482,0.5646,8.7949,2640.6926,0.2768,2.1898,0.2686,31.7561,1211.6243,1.773968084,1.012,0.9,4.344,0.45,7.9884,11.79033
5749.1241,0.1542,1.2523,0.3436,0.4903,10.1625,2675.7243,0.2855,2.1746,0.2666,31.7561,1223.2667,1.799731168,1.053,0.9,4.457,0.45,7.2504,10.85782
5808.467,0.1542,1.2523,0.3436,0.4903,10.1678,2675.7243,0.2855,2.1746,0.2666,31.7561,1223.2667,1.832463659,0.865,0.85,4.199,0.45,6.60203,10.77436
5749.1241,0.1542,1.2523,0.3436,0.4903,10.1625,2675.7243,0.2855,2.1746,0.2666,31.7561,1210.0198,1.025955416,0.972,0.9,3.978,0.5,9.06714,13.30838
5749.7895,0.1505,1.2523,0.3436,0.4911,10.0976,2675.7243,0.2855,2.1746,0.2664,31.7363,1223.2667,2.460965549,0.72,0.8,3.943,0.55,16.79791,28.13943
5754.9109,0.1566,1.9768,0.3399,0.4887,10.3327,2420.1881,0.2782,3.4102,0.2663,36.0658,1444.8454,2.197203585,0.516,0.6,5.146,0.3,8.71479,21.44745
5767.6969,0.1428,1.1592,0.3381,0.4655,10.3208,2427.0806,0.2895,2.0176,0.2683,31.7167,1212.173,2.131503562,0.787,0.85,3.577,0.65,17.85852,26.1993
5782.2914,0.1571,1.1713,0.3402,0.4819,10.3151,2427.0806,0.2866,2.0176,0.2689,31.7702,1212.173,1.202843507,1.051,0.9,4.716,0.5,7.31122,11.01422
5824.2625,0.1428,1.1592,0.3381,0.4655,10.3091,2427.0806,0.2895,2.0176,0.2683,31.7167,1212.173,-2.867423105,3.015,2,4.118,0.6,7.60672,11.73404
5782.4136,0.1428,1.1592,0.3402,0.4947,10.3096,2427.0806,0.3162,2.0176,0.2685,31.7705,1212.173,1.816522144,0.699,0.8,3.845,0.6,18.14712,28.26329
5749.3385,0.1488,1.1674,0.2148,0.4794,9.9065,2409.4025,0.275,2.044,0.2586,31.731,1217.5198,1.835459527,0.688,0.75,3.644,0.6,16.3904,27.79257
5819.8162,0.1492,1.1674,0.2148,0.4784,9.9242,2409.4025,0.275,2.044,0.2584,31.7261,1217.5901,1.75890284,0.775,0.85,3.978,0.6,25.93267,36.7671
5771.412,0.1467,1.2523,0.3432,0.5429,10.1624,2677.851,0.2815,2.1893,0.2671,31.7637,1211.8741,1.743962397,0.722,0.8,3.949,0.55,17.86062,27.74419
4909.2391,0.1481,1.2431,0.3318,0.4872,9.8963,2631.7545,0.2739,2.1896,0.2617,31.8002,1222.9205,1.577725288,0.844,0.8,4.824,0.3,11.40359,17.43465
5749.8129,0.1542,1.2426,0.3313,0.4903,10.1537,2676.3766,0.274,2.1897,0.2683,31.7617,1223.2667,3.168825826,0.654,0.75,4.145,0.5,17.5422,29.0921
4909.2391,0.1481,1.2431,0.3318,0.4872,10.1675,2631.7545,0.2739,2.1896,0.2617,31.8002,1222.9205,1.44172704,0.82,0.8,4.711,0.2,9.08872,15.10643
5749.8129,0.1542,1.2426,0.3313,0.4903,10.1537,2676.3766,0.274,2.1897,0.2683,31.7195,1223.2667,-2.05812456,0,0,4.08,0.6,10.68392,13.87579
5754.1908,0.1506,1.2519,0.2449,0.4835,9.8497,2657.3154,0.277,2.1882,0.281,31.7539,1211.6713,1.401182379,1.137,0.95,4.507,0.5,10.44766,14.18067
5782.4792,0.1506,1.2484,0.2427,0.5735,10.2937,2643.7334,0.3199,2.1882,0.2697,31.7538,1211.6734,1.317225662,0.937,0.9,4.218,0.45,6.15199,10.15131
5754.1885,0.1579,1.2519,0.2449,0.4835,9.8497,2669.7513,0.2771,2.1882,0.2809,31.7576,1211.6713,2.690572558,0.705,0.75,3.654,0.55,12.52676,21.77647
5748.8842,0.1542,1.2478,0.2279,0.5794,10.2003,2698.96,0.286,2.1766,0.267,31.7597,1226.2227,1.920498293,0.934,0.85,4.546,0.4,7.87308,12.29886
5782.4792,0.1506,1.2484,0.24,0.5735,10.2937,2643.7334,0.3199,2.1882,0.2697,31.7538,1211.6734,2.060076456,0.592,0.7,4.298,0.35,18.68066,35.74492
5779.0253,0.146,1.2364,0.3295,0.5797,10.0568,2677.1502,0.2663,2.1611,0.2681,31.7227,1225.4459,1.723225771,0.776,0.85,3.905,0.6,16.55254,25.9671
5779.0253,0.145,1.2364,0.3295,0.5797,10.0568,2677.1502,0.2663,2.1611,0.2681,31.7227,1225.4459,7.797111576,0.813,0.8,4.855,0.25,6.25449,10.77068
5779.0253,0.1458,1.2364,0.3295,0.5797,10.0568,2677.1433,0.2663,2.1611,0.2681,31.7226,1213.0882,1.770046413,0.73,0.8,3.722,0.6,14.91691,23.76893
5749.8663,0.1489,1.1723,0.214,0.479,9.9065,2425.9182,0.286,2.0397,0.2685,31.7648,1218.6259,1.557424332,0.821,0.85,4.004,0.65,16.38735,24.2067
5749.8663,0.1489,1.1723,0.214,0.479,9.9065,2383.831,0.2783,2.0397,0.2643,31.7648,1218.6259,2.74968192,0.928,0.9,3.987,0.75,17.64456,24.59174
5855.0588,0.1582,1.1872,0.2109,0.5786,9.8698,2415.3274,0.2753,2.0346,0.2677,31.758,1211.6895,2.491689697,0.381,0.55,4.544,0.2,12.03905,28.08622
5855.0588,0.1582,1.1889,0.2109,0.5786,9.8698,2415.3274,0.2751,2.0346,0.2671,31.7641,1210.6804,1.775741272,0.891,0.9,4.648,0.55,18.92221,27.33941
5746.0963,0.1428,1.1592,0.3348,0.4656,10.3085,2427.0806,0.2738,2.0176,0.2681,31.7166,1212.173,1.513044028,0.793,0.85,3.777,0.65,19.2918,28.08192
5671.0706,0.1491,1.2431,0.2278,0.5794,10.0607,2666.1307,0.2751,2.1764,0.267,31.7642,1226.1031,2.088598847,0.7,0.75,4.641,0.35,14.15409,23.29858
5756.5262,0.1493,1.2429,0.2312,0.5796,9.9212,2665.8213,0.274,2.1755,0.2595,31.7611,1212.0893,1.910625879,0.874,0.85,3.991,0.4,6.16187,10.68709
5865.9671,0.1778,1.2432,0.2343,0.5797,10.0975,2666.1307,0.2746,2.189,0.2685,31.7642,1225.8635,1.957503849,0.644,0.75,3.812,0.55,15.97745,26.87775
5749.8774,0.154,1.2446,0.2435,0.5464,10.1706,2685.147,0.2746,2.1869,0.2673,31.7135,1212.1037,5.914798607,0.75,0.8,3.712,0.6,13.26011,22.95865
5929.8944,0.154,1.2472,0.2435,0.5464,9.8914,2666.1323,0.2751,2.1898,0.2686,31.7027,1211.6223,1.006484631,1.011,0.9,4.062,0.45,7.39879,11.18442
5750.0213,0.1506,1.2523,0.2449,0.4794,9.9081,2657.3154,0.275,2.1882,0.281,31.7539,1211.6713,1.217479804,0.886,0.85,3.826,0.45,8.33881,13.15684
5825.5921,0.1479,1.2433,0.3369,0.5717,10.0607,2684.0444,0.2751,2.1743,0.2685,31.7642,1225.3025,10.01528535,0.719,0.8,3.946,0.5,16.08162,25.0329
5819.6225,0.154,1.2723,0.2482,0.5646,8.7949,2640.6926,0.2767,2.1898,0.2833,31.7561,1211.6243,4.446980022,0.89,0.85,4.059,0.4,6.11729,10.63072
5643.4327,0.1625,1.2702,0.2482,0.5646,8.7949,2640.6926,0.2768,2.1892,0.2557,31.7561,1223.3932,2.152584802,0.554,0.65,5.256,0.15,3.96118,8.87484
5782.2914,0.1571,1.2426,0.3403,0.4863,10.3014,2629.9233,0.2867,2.1799,0.2689,31.7702,1212.173,6.342180971,1.028,0.9,4.014,0.55,10.19424,14.01843
5747.4278,0.1572,1.9756,0.3377,0.4896,10.3057,2422.5155,0.287,2.2123,0.2662,35.9795,1209.4848,2.601483789,0.597,0.65,4.584,0.3,6.26463,14.50448
5913.4695,0.1566,2.1261,0.2508,0.5802,8.8605,2423.3729,0.2781,3.3826,0.2663,35.4686,1445.1895,3.294345575,0.216,0.35,4.843,0.15,7.29657,38.80864
5763.1896,0.1428,1.162,0.3381,0.4655,9.8495,2427.0806,0.2895,2.0176,0.2683,31.7213,1212.079,2.40231101,0.793,0.85,3.913,0.55,18.31167,26.59595
5749.9355,0.1506,1.2523,0.2448,0.5656,10.2937,2636.3441,0.2688,2.1882,0.2693,31.7596,1212.1778,0.746955703,1.182,1,3.718,0.6,8.29134,11.29893
5793.7452,0.1574,1.0027,0.3452,0.4808,9.9064,2380.0187,0.2565,1.4712,0.2467,34.2189,1312.0053,1.844284911,0.769,0.8,4.4,0.5,18.29196,28.21005
4825.8888,0.1447,1.0782,0.3383,0.5167,9.8997,2387.359,0.3716,1.5323,0.2477,36.5147,1487.4879,-0.003717044,1.107,0.9,5.263,0.5,19.24663,20.73365
5841.0911,0.1545,1.0056,0.3339,0.468,9.6815,2383.6375,0.318,1.5604,0.2497,32.9975,1489.8038,1.88533874,0.644,0.7,4.942,0.6,13.63852,25.33087
5794.4061,0.1564,1.0007,0.2821,0.5172,10.2661,2425.5498,0.3092,1.4602,0.2466,36.2933,1510.6914,1.780956508,0.582,0.65,5,0.4,12.58676,25.03468
5850.2206,0.1576,1.0224,0.3433,0.5115,10.2171,2380.0187,0.2576,1.4706,0.2309,36.6746,1312.0053,0.504711276,1.247,1.05,4.136,0.65,11.25407,14.67888
5805.5075,0.1584,1.0983,0.3646,0.4882,10.0841,2419.417,0.3145,1.9342,0.2325,32.1026,1289.6299,2.398344619,0.607,0.7,4.732,0.4,18.35848,32.49278
5803.7001,0.1523,1.0075,0.2694,0.4766,10.3307,2418.4402,0.2633,1.4078,0.2314,36.4317,1510.9257,2.449082494,0.727,0.75,4.895,0.5,14.92725,25.07658
